Unnamed: 0,음식이름,음식재료,음식 이미지
5,양배추 참치덮밥 /Cabbage tuna bowl of rice,"참치캔, 양배추, 양파, 대파, 식용유, 쌀밥, 고춧가루, 고추장, 올리고당, 굴소스",https://recipe1.ezmember.co.kr/cache/recipe/2020/04/18/4fa103e626a1a3c1314acf9de77fde361.jpg
18,특제소스로 만든 가지탕수 아이도 잘 먹어요!,"가지, 양파, 노란 파프리카, 빨간 파프리카, 케첩, 굴소스, 설탕, 올리고당, 식초, 참기름, 통깨, 튀김가루                                                                                종이컵 한컵, 물",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/17/e0fa9b1d251b507741a67cc91a9d2ac71.jpg
20,콜레스테롤 수치를 낮춰주는 초간단 양파 간장 볶음 만드는 법,"양파, 대파, 간장, 식용유, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2022/08/02/a6049fba946708404df5a83ab7c34bd41.jpg
27,딱 10분이면 완성! 초간단 애호박덮밥,"밥, 애호박, 양파, 기름, 고추기름, 다진파, 참기름, 고춧가루, 고추장, 간장, 물, 굴소스, 다진마늘, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/02/66156603476fcaebb89569b4593758ed1.jpg
29,저녁반찬 없을때 후다닥 참치감자조림,"참치, 감자 작은거, 양파, 대파, 청양고추                                                                                매콤하게 먹고싶으면, 고추장, 고춧가루, 간장, 다진마늘, 설탕, 물, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2018/07/18/d65a465ab4b6dc2bacd48eecb70f5e5e1.jpg
30,스팸 양파덮밥/스팸 돈부리,"양파, 스팸, 계란, 다진마늘, 파, 참깨, 간장, 설탕, 맛술, 물",https://recipe1.ezmember.co.kr/cache/recipe/2018/06/27/ac1dbf84e93bba27a9e1c21597fab7e41.jpg
31,오늘 저녁은 채식위주로??? 에어프라이어표 버섯채소구이 ★,"새송이버섯, 양송이버섯, 빨강파프리카, 노랑파프리카, 양파, 가지, 애호박, 소금, 후추, 올리브오일",https://recipe1.ezmember.co.kr/cache/recipe/2019/08/23/dde5c3f44d10f5f8f55ac6fb181388ce1.jpg
32,어니언링 만들기 겉은 바삭하고 양파는 촉촉해요!,"양파, 달걀, 튀김가루, 빵가루, 파슬리가루, 식용유",https://recipe1.ezmember.co.kr/cache/recipe/2023/06/27/5f22684f1101f15a52906208e8e28ed41.jpg
34,간단 반찬-아이 반찬으로 좋은 감자볶음,"감자, 양파, 굴소스, 맛간장(진간장), 설탕, 올리고당, 카놀라유, 다진마늘, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/17/5d22ca7fdd032ba2d35200962c530bdb1.jpg
0,다이어트에 좋은 양배추 참치 덮밥 레시피,"양배추, 참치캔, 계란, 밥, 양파, 굴소스, 참치액젓, 참기름, 참깨, 식용유",https://recipe1.ezmember.co.kr/cache/recipe/2023/07/22/ae867a3ed1dfe1bca325940af480c7471.jpg
2,"여름엔 진리, ""참치오이롤초밥""♪","오이, 밥, 참치                                                                                1캔 100g, 양파, 마요네즈, 설탕, 소금, 깨",https://recipe1.ezmember.co.kr/cache/recipe/2015/08/16/84788060b17a8792d15230d6061004f91.jpg
4,굴소스카레볶은밥,"양파, 당근, 호박, 청양고추, 햄, 계란, 굴소스, 카레",https://recipe1.ezmember.co.kr/cache/recipe/2015/11/08/a83aa4ef0018c0b65505410770569e091.jpg
27,백종원 양파덮밥 간단하고 맛있는 한그릇요리,"양파 작은것, 계란, 쪽파                                                                                or대파, 밥, 물, 설탕, 맛술, 간장",https://recipe1.ezmember.co.kr/cache/recipe/2018/05/04/ffa09dc859949865952eddb6da59390c1.jpg
28,애호박 덮밥 혼밥으로 딱 좋아~,"애호박, 양파, 굴소스, 고춧가루, 다진마늘, 참기름, 식용유, 달걀",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/22/56993edf12428d8e63e6139e341fc6ae1.jpg
32,"피자, 치킨에 너무 잘어울리는 '화이트어니언'","양파, 양파, 마요네즈, 식초, 설탕, 소금, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2021/02/05/bc52298047c9bef6ea5056411fbef6a21.jpg
35,만능 청양고추 양념장 땡초장 청양고추 다대기,"청양고추, 양파, 다진 마늘, 올리브오일, 물, 참치액, 간장, 참기름, 빨간 파프리카, 깨",https://recipe1.ezmember.co.kr/cache/recipe/2024/05/16/d09505f82ebb8aebe6eb7295f5959fa21.jpg
18,특제소스로 만든 가지탕수 아이도 잘 먹어요!,"가지, 양파, 노란 파프리카, 빨간 파프리카, 케첩, 굴소스, 설탕, 올리고당, 식초, 참기름, 통깨, 튀김가루                                                                                종이컵 한컵, 물",https://recipe1.ezmember.co.kr/cache/recipe/2017/08/17/e0fa9b1d251b507741a67cc91a9d2ac71.jpg
31,오늘 저녁은 채식위주로??? 에어프라이어표 버섯채소구이 ★,"새송이버섯, 양송이버섯, 빨강파프리카, 노랑파프리카, 양파, 가지, 애호박, 소금, 후추, 올리브오일",https://recipe1.ezmember.co.kr/cache/recipe/2019/08/23/dde5c3f44d10f5f8f55ac6fb181388ce1.jpg
8,"알토란, 이홍운의 단짠의 끝판왕 가지덮밥","밥, 가지, 실파, 통깨, 식용유, 간장, 굴소스, 토마토케첩, 물, 올리고당",https://recipe1.ezmember.co.kr/cache/recipe/2023/10/21/22dc08b357a820c40db0216760ccfdb21.jpg
25,일본풍 가지덮밥,"가지                                                                                약 24cm, 간장, 설탕, 청주, 미림, 물",https://recipe1.ezmember.co.kr/cache/recipe/2015/06/15/58e91146070dace05c5a8cae64a352961.jpg
0,고추장 대신 된장소스 곁들인 감칠맛 가득 부추비빔밥,"부추, 참치                                                                                85g, 달걀, 밥, 된장                                                                                15g, 식초                                                                                5g, 다진마늘                                                                                5g, 청양고추, 들기름                                                                                7g, 매실청                                                                                6g",https://recipe1.ezmember.co.kr/cache/recipe/2024/05/24/4c28d87dbd0ad39f7793f43d1f7500ab1.jpg
1,오이고추된장무침 (사계절 먹기좋은 밑반찬 고추무침 5분 레시피),"오이고추, 된장, 고추장, 참기름, 올리고당, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2023/09/15/5d2efb2914ae962b6af877359624ac871.jpg
7,다이어트식으로 딱 알배추 두부말이구이,"알배추, 두부, 간장, 고추가루, 다진마늘, 청양고추, 설탕, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2024/01/12/050cd27f6cb135578288c9eafe7cf56e1.jpg
10,참나물 된장무침 만들기,"참나물, 고추장, 다진 마늘, 된장, 참기름, 깨",https://recipe1.ezmember.co.kr/cache/recipe/2023/06/20/c73b693e1366fa3ca5098273ff93e1f91.jpg
12,고추장 냉이무침 입안에 봄이 가득 맛있는 냉이요리 냉이손질법 냉이나물,"냉이, 대파, 소금, 범일 고추장, 간장, 매실액, 식초, 다진마늘, 참기름, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2024/04/02/e06ab7897edb32ecfa89b1b1a71d6eda1.jpg
13,[참치쌈장] 입맛없을때 밥도둑이요!,"참치, 양파, 청양고추, 기름, 물, 된장, 고추장, 고춧가루, 다진마늘, 올리고당, 매실엑기스, 참기름, 깨",https://recipe1.ezmember.co.kr/cache/recipe/2023/06/16/b1531f0bcf9890599b2b97b4cc39e1621.jpg
19,아삭아삭한 고추된장박이,"풋고추, 된장, 다진 마늘, 송송썰은 대파, 참기름, 통깨, 매실원액, 설탕",https://recipe1.ezmember.co.kr/cache/recipe/2015/04/22/a673e92121f268ea47ea5212bcbde4891.jpg
22,초간단 5분반찬!아삭아삭 '고추쌈장무침',"오이고추, 쌈장, 고춧가루, 올리고당, 참기름, 다진마늘, 깨",https://recipe1.ezmember.co.kr/cache/recipe/2019/02/21/003c9a280159b3ddc1f473b7077501ec1.jpg
26,【간단반찬】꽈리고추 햄볶음 만들기~,"꽈리고추, 햄, 양파, 진간장, 굴소스, 마늘, 올리고당, 식용유, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2018/03/22/779982ef4e8f9c32c472297e632789a91.jpg
0,쫄깃 매콤한 백종원 느타리 두루치기,"느타리버섯, 양파, 애호박, 고추, 대파, 고추장, 고춧가루, 간장, 설탕, 다진 마늘, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2020/08/24/4beccfef39cf9dcdd9a016819ce013051.jpg
4,표고버섯꽈리고추볶음 장담합니다 앉은자리에서 뚝딱 사라지는 밑반찬,"표고버섯, 꽈리고추, 홍고추, 양파, 진간장, 참치액, 맛술, 물엿, 다진마늘, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2024/02/22/ab0574fb8f7729667fa8cb65322df9fc1.jpg
5,양배추 참치덮밥 /Cabbage tuna bowl of rice,"참치캔, 양배추, 양파, 대파, 식용유, 쌀밥, 고춧가루, 고추장, 올리고당, 굴소스",https://recipe1.ezmember.co.kr/cache/recipe/2020/04/18/4fa103e626a1a3c1314acf9de77fde361.jpg
14,봄동 된장무침,"데쳐서 물기짠 봄동, 다진 파, 다진마늘, 된장, 고추장, 매실액, 참기름, 통깨, 소금",https://recipe1.ezmember.co.kr/cache/recipe/2017/03/02/0be911fa88df72b74cf79b29e1ef38711.jpg
15,돌나물사과무침 l 아삭한 사과와 돌나물로 만든 간단 반찬 레시피 ★,"돌나물, 사과, 고추장, 고춧가루, 식초, 매실액, 참기름, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/21/4d15d0da42c194a37166dc41f4e7825d1.jpg
22,감자조림 만드는 법 매운 고추장 감자조림 레시피,"감자 4개 손질후, 대파, 다진 마늘, 올리브오일, 물, 통깨, 고추장, 진간장, 올리고당",https://recipe1.ezmember.co.kr/cache/recipe/2024/01/05/e41d7ff53a16278368b9ea8cf185f72c1.jpg
23,맛있는 아삭이 고추된장무침 아삭이 고추무침 만드는법,"아삭이고추, 고추가루, 고추장, 된장, 올리고당, 참기름, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2024/01/10/44daac778e9362d69e2ddcd8f94265a51.jpg
27,딱 10분이면 완성! 초간단 애호박덮밥,"밥, 애호박, 양파, 기름, 고추기름, 다진파, 참기름, 고춧가루, 고추장, 간장, 물, 굴소스, 다진마늘, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/02/66156603476fcaebb89569b4593758ed1.jpg
29,저녁반찬 없을때 후다닥 참치감자조림,"참치, 감자 작은거, 양파, 대파, 청양고추                                                                                매콤하게 먹고싶으면, 고추장, 고춧가루, 간장, 다진마늘, 설탕, 물, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2018/07/18/d65a465ab4b6dc2bacd48eecb70f5e5e1.jpg
36,섬초고추장무침 달큰달큰~,"섬초, 찰보리 고추장, 다진마늘, 소금, 깨, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2023/03/13/9565936e95424b754e6be192d30e27d61.jpg
4,굴소스카레볶은밥,"양파, 당근, 호박, 청양고추, 햄, 계란, 굴소스, 카레",https://recipe1.ezmember.co.kr/cache/recipe/2015/11/08/a83aa4ef0018c0b65505410770569e091.jpg
5,매운 팽이버섯 조림 간단 반찬/술안주/맥주안주/소주안주 굿굿!!,"팽이버섯, 고추장, 진간장, 설탕, 다진마늘, 물",https://recipe1.ezmember.co.kr/cache/recipe/2020/03/08/7f30d319399045be9491fa710fc260a71.jpg
10,무조림 만들기,"고추장, 고춧가루, 진간장, 국간장, 다진마늘, 설탕, 된장, 멸치육수, 무                                                                                일반사이즈1개 또는 작은사이즈 2개",https://recipe1.ezmember.co.kr/cache/recipe/2024/04/29/af4630f87223a6a89ed719d9f36a51271.jpg
12,마지막 묵은지 털어 끓인 김치 콩나물국..,"묵은지, 콩나물, 청양고추, 대파, 멸치다시마티백, 국간장, 참치액, 소금, 고춧가루, 다시다",https://recipe1.ezmember.co.kr/cache/recipe/2023/06/04/9bba95fd9f39ca063bb81a7d246ac3da1.jpg
19,김구이와 달래양념장만있으면 밥한공기 뚝딱!,"달래, 홍고추, 구운김, 간장, 참기름, 깨, 매실청, 마늘, 고추가루",https://recipe1.ezmember.co.kr/cache/recipe/2016/01/26/9c3e3c07a2df8e88622b12d6822d7b421.jpg
21,원팬으로 10분이면 뚝딱!! 초간단 버섯당면볶음 입니다~^^,"당면, 표고버섯, 청량고추, 대파, 다진마늘, 식용유, 간장, 굴소스, 매실청                                                                                또는 올리고당, 후추, 맛술, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2020/04/08/cadca86dc0eba4b586a6b307dda2eee71.jpg
24,구운애호박 무침,"애호박, 고춧가루, 양조간장, 참기름, 다진마늘, 참깨, 다진파, 다진홍고추",https://recipe1.ezmember.co.kr/cache/recipe/2015/08/03/2d7aa33f7b2bd720069fe8506808f9811.jpg
33,[애호박두부탕 끓이는 법]다이어트 식단으로 좋은 맑은 국물 요리,"애호박, 두부, 물, 쪽파, 청양고추, 홍고추, 간마늘, 새우젓",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/12/520457fb9d89530b6c22f282e94379b91.jpg
34,아삭한 풋고추 무침 만들기,"풋고추, 된장, 고추장, 다진마늘, 올리고당, 매실청, 참기름, 깨소금",https://recipe1.ezmember.co.kr/cache/recipe/2017/10/24/413c939f1bb17ceb1f97cc44c72a5e7b1.jpg
35,만능 청양고추 양념장 땡초장 청양고추 다대기,"청양고추, 양파, 다진 마늘, 올리브오일, 물, 참치액, 간장, 참기름, 빨간 파프리카, 깨",https://recipe1.ezmember.co.kr/cache/recipe/2024/05/16/d09505f82ebb8aebe6eb7295f5959fa21.jpg
37,정성가득 파강회 만들기,"쪽파, 맛살, 오이, 빨강파프리카, 노랑파프리카, 오징어, 고추장, 식초, 레몬즙, 설탕, 올리고당",https://recipe1.ezmember.co.kr/cache/recipe/2021/03/27/7c5ab6564495510e0a0b95daafe8ce841.jpg
1,오이고추된장무침 (사계절 먹기좋은 밑반찬 고추무침 5분 레시피),"오이고추, 된장, 고추장, 참기름, 올리고당, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2023/09/15/5d2efb2914ae962b6af877359624ac871.jpg
18,매콤오이채무침 레시피 한끼반찬 오이요리,"가시오이, 고춧가루, 국간장, 참기름, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2023/09/02/1924de43370bfc30cfa5cc1acb2510211.jpg
22,초간단 5분반찬!아삭아삭 '고추쌈장무침',"오이고추, 쌈장, 고춧가루, 올리고당, 참기름, 다진마늘, 깨",https://recipe1.ezmember.co.kr/cache/recipe/2019/02/21/003c9a280159b3ddc1f473b7077501ec1.jpg
1,고소하고 상큼한 일본식 오이토마토무침,"오이, 완숙토마토, 꽃소금, 설탕, 깨소금, 현미식초, 양조간장, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2020/04/09/76706e4c14cfa819139505369b55425d1.jpg
2,오이무침 (5분이면 완성하는 반찬레시피),"오이, 쪽파, 고춧가루, 멸치액젓, 매실청, 다진 마늘, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2022/10/06/803bd1d93454988a2dfd8c28605ca6241.jpg
2,"여름엔 진리, ""참치오이롤초밥""♪","오이, 밥, 참치                                                                                1캔 100g, 양파, 마요네즈, 설탕, 소금, 깨",https://recipe1.ezmember.co.kr/cache/recipe/2015/08/16/84788060b17a8792d15230d6061004f91.jpg
7,♥[신혼밥상] 닭가슴살양배추말이,"닭가슴살통조림, 양배추, 당근, 오이, 칠리소스",https://recipe1.ezmember.co.kr/cache/recipe/2019/06/16/943ecafd5e928849983cb52d8273e5021.jpg
14,3분완성! 새콤달콤 맛있는 오이무침 레시피,"오이, 식초, 다진 마늘, 설탕, 통깨, 소금",https://recipe1.ezmember.co.kr/cache/recipe/2024/02/06/7251465fd9cd37e5e957a69a0f0bf0151.jpg
23,오이미역냉채/ 새콤달콤 톡 쏘는 간편 다이어트 요리,"건미역, 오이, 맛살, 무, 식초, 매실액, 설탕, 소금, 연겨자, 다진마늘",https://recipe1.ezmember.co.kr/cache/recipe/2022/02/15/bc13526ccc72f348d3a944e38d2c2b991.jpg
37,정성가득 파강회 만들기,"쪽파, 맛살, 오이, 빨강파프리카, 노랑파프리카, 오징어, 고추장, 식초, 레몬즙, 설탕, 올리고당",https://recipe1.ezmember.co.kr/cache/recipe/2021/03/27/7c5ab6564495510e0a0b95daafe8ce841.jpg
3,"고소한 맛이 좋은 밑반찬, 애호박버섯볶음 만들기(새우젓없이 만들기)","느타리버섯, 애호박, 식용유, 다진마늘, 소금, 참기름, 후춧가루",https://recipe1.ezmember.co.kr/cache/recipe/2022/10/31/10f241f6bc6fdcdd77ae96cdc92810101.jpg
0,쫄깃 매콤한 백종원 느타리 두루치기,"느타리버섯, 양파, 애호박, 고추, 대파, 고추장, 고춧가루, 간장, 설탕, 다진 마늘, 참기름",https://recipe1.ezmember.co.kr/cache/recipe/2020/08/24/4beccfef39cf9dcdd9a016819ce013051.jpg
27,딱 10분이면 완성! 초간단 애호박덮밥,"밥, 애호박, 양파, 기름, 고추기름, 다진파, 참기름, 고춧가루, 고추장, 간장, 물, 굴소스, 다진마늘, 후추",https://recipe1.ezmember.co.kr/cache/recipe/2018/04/02/66156603476fcaebb89569b4593758ed1.jpg
31,오늘 저녁은 채식위주로??? 에어프라이어표 버섯채소구이 ★,"새송이버섯, 양송이버섯, 빨강파프리카, 노랑파프리카, 양파, 가지, 애호박, 소금, 후추, 올리브오일",https://recipe1.ezmember.co.kr/cache/recipe/2019/08/23/dde5c3f44d10f5f8f55ac6fb181388ce1.jpg
4,굴소스카레볶은밥,"양파, 당근, 호박, 청양고추, 햄, 계란, 굴소스, 카레",https://recipe1.ezmember.co.kr/cache/recipe/2015/11/08/a83aa4ef0018c0b65505410770569e091.jpg
17,애호박새우살볶음 한끼반찬 초스피드요리,"애호박, 새우살, 참기름, 다진마늘, 국간장, 통깨",https://recipe1.ezmember.co.kr/cache/recipe/2023/07/21/dc0f6123a2ebfd3aa8753a773d8b12521.jpg
24,구운애호박 무침,"애호박, 고춧가루, 양조간장, 참기름, 다진마늘, 참깨, 다진파, 다진홍고추",https://recipe1.ezmember.co.kr/cache/recipe/2015/08/03/2d7aa33f7b2bd720069fe8506808f9811.jpg
28,애호박 덮밥 혼밥으로 딱 좋아~,"애호박, 양파, 굴소스, 고춧가루, 다진마늘, 참기름, 식용유, 달걀",https://recipe1.ezmember.co.kr/cache/recipe/2017/12/22/56993edf12428d8e63e6139e341fc6ae1.jpg
33,[애호박두부탕 끓이는 법]다이어트 식단으로 좋은 맑은 국물 요리,"애호박, 두부, 물, 쪽파, 청양고추, 홍고추, 간마늘, 새우젓",https://recipe1.ezmember.co.kr/cache/recipe/2021/08/12/520457fb9d89530b6c22f282e94379b91.jpg
